,cost,target,path,target_index,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo
42,43289.0,"(1035, 567)","[(104, 477), (102, 496), (103, 514), (106, 532), (112, 548), (119, 563), (129, 576), (141, 589), (156, 601), (172, 611), (191, 620), (212, 628), (235, 635), (261, 641), (288, 646), (318, 650), (350, 652), (385, 653), (421, 653), (460, 652), (501, 650), (545, 647), (590, 643), (638, 637), (688, 630), (740, 623), (794, 614), (851, 604), (910, 592), (971, 580), (1035, 567)]",3,-242.25000000000000000,-10.962967644195393632,-18.192452798176111886,-14.635101324471097584
43,38319.0,"(1035, 567)","[(104, 477), (129, 508), (155, 538), (181, 566), (208, 592), (235, 616), (262, 638), (290, 657), (318, 675), (346, 691), (375, 705), (405, 717), (434, 727), (464, 735), (495, 741), (526, 745), (557, 747), (589, 747), (621, 745), (653, 741), (686, 735), (719, 727), (752, 717), (786, 705), (821, 692), (855, 676), (890, 658), (926, 638), (962, 616), (998, 592), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
44,55789.0,"(1035, 567)","[(104, 477), (177, 453), (248, 432), (315, 413), (380, 395), (442, 379), (501, 365), (557, 353), (610, 342), (660, 333), (707, 327), (752, 321), (793, 318), (831, 317), (867, 317), (899, 319), (929, 323), (955, 329), (979, 336), (1000, 345), (1018, 357), (1033, 369), (1045, 384), (1054, 401), (1060, 419), (1063, 439), (1063, 461), (1060, 485), (1055, 510), (1046, 537), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
45,34963.0,"(1035, 567)","[(104, 477), (127, 502), (151, 525), (176, 547), (201, 568), (227, 587), (253, 604), (279, 620), (307, 635), (334, 648), (363, 659), (391, 669), (420, 677), (450, 684), (480, 689), (511, 693), (543, 695), (574, 696), (607, 695), (639, 693), (673, 689), (707, 684), (741, 677), (776, 668), (811, 658), (847, 647), (884, 634), (921, 619), (958, 603), (996, 586), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
46,48955.0,"(1035, 567)","[(104, 477), (101, 507), (101, 535), (104, 561), (108, 586), (115, 609), (124, 630), (136, 648), (150, 666), (166, 681), (184, 694), (205, 705), (228, 715), (253, 723), (281, 729), (311, 733), (343, 735), (377, 735), (414, 733), (453, 729), (495, 724), (538, 717), (584, 708), (632, 696), (683, 684), (736, 669), (791, 652), (848, 633), (908, 613), (970, 591), (1035, 567)]",3,-293.25000000000000000,-12.343950691740990710,-21.013164799769294943,-16.747378104560729567
47,59019.0,"(1035, 567)","[(104, 477), (181, 454), (255, 432), (325, 413), (393, 396), (457, 380), (519, 366), (577, 354), (632, 343), (683, 335), (732, 328), (777, 323), (819, 320), (858, 318), (894, 318), (927, 321), (956, 324), (982, 330), (1006, 338), (1025, 347), (1042, 358), (1056, 371), (1066, 385), (1073, 402), (1077, 420), (1078, 440), (1076, 462), (1070, 485), (1061, 510), (1050, 538), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
48,40971.0,"(1035, 567)","[(104, 477), (168, 481), (230, 485), (290, 489), (347, 492), (402, 496), (455, 500), (506, 504), (554, 507), (600, 511), (643, 514), (685, 517), (724, 521), (761, 524), (795, 527), (827, 530), (857, 533), (885, 536), (910, 539), (933, 541), (954, 544), (972, 547), (988, 549), (1002, 552), (1014, 554), (1023, 556), (1030, 558), (1034, 561), (1037, 563), (1037, 565), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
49,34021.0,"(1035, 567)","[(104, 477), (138, 459), (173, 442), (207, 427), (242, 414), (275, 402), (309, 391), (342, 382), (375, 374), (408, 367), (441, 363), (473, 359), (505, 357), (537, 356), (568, 357), (599, 360), (630, 363), (661, 368), (691, 375), (721, 383), (751, 393), (781, 403), (810, 416), (839, 430), (868, 445), (896, 462), (924, 480), (952, 499), (980, 520), (1007, 543), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
50,34289.0,"(1035, 567)","[(104, 477), (156, 475), (207, 474), (257, 473), (305, 472), (351, 472), (396, 472), (440, 472), (482, 473), (523, 474), (562, 475), (600, 477), (636, 479), (671, 481), (704, 484), (736, 487), (766, 490), (795, 493), (822, 497), (848, 501), (872, 505), (895, 510), (917, 515), (937, 520), (955, 526), (972, 532), (987, 538), (1001, 545), (1014, 552), (1025, 559), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
51,34829.0,"(1035, 567)","[(104, 477), (112, 477), (122, 478), (133, 479), (146, 480), (160, 482), (177, 483), (194, 485), (214, 486), (234, 488), (257, 491), (281, 493), (306, 495), (333, 498), (362, 501), (392, 504), (424, 507), (457, 510), (492, 513), (529, 517), (567, 521), (607, 524), (648, 528), (691, 533), (735, 537), (781, 542), (829, 546), (878, 551), (928, 556), (981, 561), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
