,cost,target,path,target_index,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo
37,50529.0,"(1035, 567)","[(104, 477), (138, 508), (164, 548), (194, 584), (224, 620), (251, 659), (269, 707), (287, 753), (312, 787), (341, 802), (369, 806), (403, 806), (443, 806), (481, 806), (517, 806), (557, 806), (598, 806), (635, 806), (665, 806), (694, 806), (724, 806), (750, 803), (774, 789), (798, 760), (821, 720), (846, 679), (875, 642), (908, 609), (949, 584), (993, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
38,51427.0,"(1035, 567)","[(104, 477), (139, 508), (173, 540), (201, 579), (235, 612), (279, 635), (312, 668), (342, 705), (374, 738), (407, 763), (443, 774), (476, 776), (509, 776), (543, 776), (579, 776), (614, 776), (649, 776), (681, 776), (710, 776), (743, 777), (782, 777), (820, 777), (851, 777), (877, 777), (906, 776), (942, 775), (980, 765), (1014, 737), (1032, 688), (1034, 623), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
39,73883.0,"(1035, 567)","[(104, 477), (154, 503), (180, 554), (183, 628), (183, 704), (184, 781), (185, 852), (194, 891), (223, 883), (263, 852), (303, 816), (342, 778), (374, 733), (402, 684), (436, 641), (477, 607), (523, 582), (567, 570), (604, 567), (635, 567), (666, 567), (701, 567), (743, 567), (792, 566), (837, 566), (875, 566), (906, 566), (940, 567), (979, 566), (1008, 567), (1035, 567)]",3,-187.25000000000000000,-15.609409969187328985,-20.974488524647935412,-18.334539800871655027
40,78525.0,"(1035, 567)","[(104, 477), (159, 444), (185, 381), (207, 316), (234, 262), (270, 240), (317, 237), (358, 237), (399, 237), (450, 237), (496, 237), (532, 236), (571, 237), (615, 237), (661, 237), (706, 237), (743, 237), (769, 237), (793, 237), (825, 237), (866, 237), (909, 237), (959, 237), (1015, 237), (1067, 237), (1103, 248), (1100, 285), (1069, 337), (1046, 402), (1043, 488), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
41,52843.0,"(1035, 567)","[(104, 477), (143, 504), (173, 541), (210, 571), (238, 610), (267, 648), (302, 680), (342, 707), (382, 734), (413, 770), (431, 814), (443, 848), (462, 846), (485, 815), (508, 773), (537, 735), (577, 708), (616, 680), (642, 640), (666, 599), (700, 575), (737, 568), (769, 567), (797, 567), (831, 567), (868, 567), (903, 567), (931, 567), (961, 567), (996, 566), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
42,54443.0,"(1035, 567)","[(104, 477), (139, 436), (172, 394), (218, 367), (252, 344), (283, 337), (316, 337), (350, 337), (386, 337), (427, 337), (463, 337), (492, 336), (522, 336), (552, 336), (578, 336), (607, 336), (638, 336), (669, 336), (701, 336), (739, 336), (785, 336), (835, 336), (885, 336), (930, 336), (969, 336), (1006, 337), (1042, 339), (1049, 362), (1044, 426), (1043, 501), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
43,34735.0,"(1035, 567)","[(104, 477), (152, 504), (165, 552), (187, 566), (230, 566), (268, 566), (296, 566), (318, 566), (342, 567), (370, 566), (405, 567), (446, 566), (490, 566), (535, 566), (576, 566), (610, 566), (635, 567), (658, 566), (683, 567), (715, 566), (756, 567), (798, 566), (834, 566), (866, 567), (896, 567), (925, 567), (948, 567), (967, 567), (987, 567), (1002, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
44,41277.0,"(1035, 567)","[(104, 477), (127, 435), (170, 412), (212, 389), (250, 365), (275, 350), (290, 347), (313, 347), (342, 347), (379, 347), (422, 347), (466, 346), (500, 346), (525, 346), (550, 347), (575, 347), (600, 348), (631, 355), (663, 376), (692, 410), (719, 448), (745, 487), (772, 524), (803, 550), (838, 564), (876, 566), (919, 566), (961, 566), (990, 566), (1020, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
45,73653.0,"(1035, 567)","[(104, 477), (150, 510), (186, 555), (202, 619), (203, 698), (204, 778), (205, 853), (219, 894), (252, 886), (294, 854), (333, 813), (368, 768), (401, 720), (438, 677), (485, 643), (535, 614), (580, 589), (613, 573), (633, 567), (650, 567), (674, 567), (704, 567), (730, 567), (755, 567), (785, 566), (826, 566), (871, 566), (918, 567), (962, 567), (1000, 567), (1035, 567)]",3,-142.25000000000000000,-13.179171794764742645,-17.213620362059545952,-15.228423456502482643
46,123231.0,"(1035, 567)","[(104, 477), (169, 439), (207, 375), (261, 326), (317, 279), (364, 223), (411, 169), (448, 121), (479, 100), (513, 97), (557, 97), (615, 97), (671, 97), (721, 97), (776, 97), (845, 97), (914, 97), (979, 96), (1041, 96), (1092, 96), (1134, 96), (1182, 97), (1236, 97), (1253, 104), (1218, 137), (1177, 197), (1128, 250), (1076, 301), (1045, 373), (1043, 474), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
